execution_id,file_name,framework,fuente,tabla_destino,execution_timestamp,status,m1_tiempo_segundos,m2_calidad_pct,m3_llamadas_api,total_filas,registros_validos,duplicados,llm_response,error_message,escenario
20260624_151436_EC_R04,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:15:42.065833,PROCESADO,14.207,75.193,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151436_EC_R04,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:15:55.792529,PROCESADO,11.687,75.544,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151436_EC_R04,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:16:11.971237,PROCESADO,13.907,56.82,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R05,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:16:35.741186,PROCESADO,18.297,69.967,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R05,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:16:50.935708,PROCESADO,12.717,76.513,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R05,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:17:05.504754,PROCESADO,12.227,71.206,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R05,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:17:21.635658,PROCESADO,13.727,66.193,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R05,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:17:35.378255,PROCESADO,11.597,55.33,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R05,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:17:50.990813,PROCESADO,13.307,64.588,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_150930_EC_R06,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:09:53.616775,PROCESADO,20.397,64.85,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_150930_EC_R06,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:10:11.184761,PROCESADO,14.337,60.243,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_150930_EC_R06,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:10:25.643553,PROCESADO,11.737,71.608,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_150930_EC_R06,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:10:42.976141,PROCESADO,14.347,65.115,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_150930_EC_R06,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:10:57.183231,PROCESADO,11.867,69.413,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_150930_EC_R06,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:11:14.709471,PROCESADO,14.927,63.77,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": [""t2""]}",,C
20260624_151118_EC_R07,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:11:39.859045,PROCESADO,17.597,72.861,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151118_EC_R07,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:11:55.370304,PROCESADO,13.007,58.558,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151118_EC_R07,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:12:07.872129,PROCESADO,10.537,61.855,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151118_EC_R07,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:12:24.743705,PROCESADO,14.987,55.614,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151118_EC_R07,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:12:39.407438,PROCESADO,12.307,64.705,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151118_EC_R07,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:12:54.967846,PROCESADO,13.417,54.921,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151258_EC_R08,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:13:17.416192,PROCESADO,16.537,74.938,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151258_EC_R08,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:13:34.599698,PROCESADO,14.577,57.957,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151258_EC_R08,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:13:47.359537,PROCESADO,10.667,67.538,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151258_EC_R08,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:14:03.611001,PROCESADO,14.297,54.921,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151258_EC_R08,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:14:18.073119,PROCESADO,12.357,54.921,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151258_EC_R08,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:14:33.581410,PROCESADO,13.497,56.344,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151436_EC_R09,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:14:57.170735,PROCESADO,17.077,63.967,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151436_EC_R09,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:15:12.280053,PROCESADO,12.787,72.914,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151436_EC_R09,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:15:25.636740,PROCESADO,10.767,69.217,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151436_EC_R09,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:15:42.065833,PROCESADO,14.207,63.772,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151436_EC_R09,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:15:55.792529,PROCESADO,11.687,55.691,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151436_EC_R09,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:16:11.971237,PROCESADO,13.907,60.376,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R10,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:16:35.741186,PROCESADO,18.297,73.654,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R10,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:16:50.935708,PROCESADO,12.717,57.239,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R10,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:17:05.504754,PROCESADO,12.227,55.841,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R10,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:17:21.635658,PROCESADO,13.727,72.328,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R10,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:17:35.378255,PROCESADO,11.597,65.372,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_151614_EC_R10,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,LangGraph,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T15:17:50.990813,PROCESADO,13.307,56.853,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_193359_EA_R01,AEBE_BANANOTAS_4b847bf9dc90.pdf,LlamaIndex,AEBE_BANANOTAS,aebe_exportaciones_regiones,2026-06-24 19:58:27.151000,OK,14.416178,7500.0,1,1,75,0,"{""metodo"": ""regla_forzada_aebe"", ""confianza"": 0.95}",,A
20260624_193359_EA_R01,FAOSTAT_BANANAS_PLANTAINS_1990_2026.json,LlamaIndex,FAOSTAT,faostat_produccion_banano_platano,2026-06-24 19:58:10.767000,OK,8.116178,68.783,1,210,210,0,"{""tabla_destino"": ""faostat_produccion_banano_platano"", ""confianza"": 0.9, ""columnas_double"": [], ""columnas_integer"": []}",,A
20260624_193359_EA_R01,SIPA_USO_SUELO.xlsx,LlamaIndex,SIPA_MAG,espac_uso_del_suelo,2026-06-24 19:58:00.716000,WARNING,9.146178,67.6,1,4048,3824,0,"{""tabla_destino"": ""espac_uso_del_suelo"", ""confianza"": 0.9, ""columnas_double"": [""superficie_ha""], ""columnas_integer"": [""ano""]}",,A
20260624_193359_EA_R01,SIPA_TEMPERATURA_PRECIPITACION.xls,LlamaIndex,SIPA_MAG,sipa_temperatura_precipitacion,2026-06-24 19:57:49.782000,WARNING,19.036178,75.335,1,25668,21753,3855,"{""tabla_destino"": ""sipa_temperatura_precipitacion"", ""confianza"": 0.9, ""columnas_double"": [""precipitacion_mm"", ""temperatura_promedio_c""], ""columnas_integer"": [""ano"", ""mes""]}",,A
20260624_193359_EA_R01,ESPAC_Tabulados_excel_2025.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:57:28.849000,WARNING,13.746178,73.755,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R01,ESPAC_Tabulados_excel_2024.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:57:12.839000,WARNING,12.206178,78.435,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": [""t2""]}",,A
20260624_193359_EA_R01,ESPAC_Tabulados_excel_2023.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:56:57.983000,WARNING,13.886178,85.283,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R01,ESPAC_Tabulados_excel_2022.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:56:42.354000,WARNING,11.036178,73.252,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R01,ESPAC_Tabulados_excel_2021.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:56:29.240000,WARNING,14.326178,64.981,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R01,ESPAC_Tabulados_excel_2020.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:56:12.771000,WARNING,16.296178,86.708,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R01,ESPAC_Tabulados_excel_2019.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:55:54.376000,OK,13.676178,99.9,1,8,48,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""18557961080416933"", ""3816063912922519""], ""columnas_integer"": [""2399881400486936""]}",,A
20260624_193359_EA_R01,ESPAC_Tabulados_excel_2018.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:55:38.110000,WARNING,14.016178,79.578,1,77,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R02,AEBE_BANANOTAS_4b847bf9dc90.pdf,LlamaIndex,AEBE_BANANOTAS,aebe_exportaciones_regiones,2026-06-24 19:54:19.224000,OK,13.956178,7500.0,1,1,75,0,"{""metodo"": ""regla_forzada_aebe"", ""confianza"": 0.95}",,A
20260624_193359_EA_R02,FAOSTAT_BANANAS_PLANTAINS_1990_2026.json,LlamaIndex,FAOSTAT,faostat_produccion_banano_platano,2026-06-24 19:54:03.210000,OK,7.646178,82.262,1,210,210,0,"{""tabla_destino"": ""faostat_produccion_banano_platano"", ""confianza"": 0.9, ""columnas_double"": [], ""columnas_integer"": []}",,A
20260624_193359_EA_R02,SIPA_USO_SUELO.xlsx,LlamaIndex,SIPA_MAG,espac_uso_del_suelo,2026-06-24 19:53:53.347000,WARNING,9.706178,64.306,1,4048,3824,0,"{""tabla_destino"": ""espac_uso_del_suelo"", ""confianza"": 0.9, ""columnas_double"": [""superficie_ha""], ""columnas_integer"": [""ano""]}",,A
20260624_193359_EA_R02,SIPA_TEMPERATURA_PRECIPITACION.xls,LlamaIndex,SIPA_MAG,sipa_temperatura_precipitacion,2026-06-24 19:53:41.322000,WARNING,19.636178,81.212,1,25668,21753,3855,"{""tabla_destino"": ""sipa_temperatura_precipitacion"", ""confianza"": 0.9, ""columnas_double"": [""precipitacion_mm"", ""temperatura_promedio_c""], ""columnas_integer"": [""ano"", ""mes""]}",,A
20260624_193359_EA_R02,ESPAC_Tabulados_excel_2025.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:53:19.124000,WARNING,15.646178,82.585,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R02,ESPAC_Tabulados_excel_2024.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:53:01.603000,WARNING,12.806178,61.438,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": [""t2""]}",,A
20260624_193359_EA_R02,ESPAC_Tabulados_excel_2023.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:52:46.773000,WARNING,15.036178,66.965,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R02,ESPAC_Tabulados_excel_2022.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:52:28.817000,WARNING,12.696178,63.889,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R02,ESPAC_Tabulados_excel_2021.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:52:14.058000,WARNING,13.816178,64.973,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R02,ESPAC_Tabulados_excel_2020.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:51:58.106000,WARNING,16.646178,69.184,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R02,ESPAC_Tabulados_excel_2019.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:51:39.351000,OK,13.116178,99.9,1,8,48,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""18557961080416933"", ""3816063912922519""], ""columnas_integer"": [""2399881400486936""]}",,A
20260624_193359_EA_R02,ESPAC_Tabulados_excel_2018.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:51:23.756000,WARNING,13.386178,69.825,1,77,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
20260624_193359_EA_R03,AEBE_BANANOTAS_4b847bf9dc90.pdf,LlamaIndex,AEBE_BANANOTAS,aebe_exportaciones_regiones,2026-06-24 19:50:04.878000,OK,15.436178,7500.0,1,1,75,0,"{""metodo"": ""regla_forzada_aebe"", ""confianza"": 0.95}",,A
20260624_193359_EA_R03,FAOSTAT_BANANAS_PLANTAINS_1990_2026.json,LlamaIndex,FAOSTAT,faostat_produccion_banano_platano,2026-06-24 19:49:47.450000,OK,7.606178,68.859,1,210,210,0,"{""tabla_destino"": ""faostat_produccion_banano_platano"", ""confianza"": 0.9, ""columnas_double"": [], ""columnas_integer"": []}",,A
20260624_193359_EA_R03,SIPA_USO_SUELO.xlsx,LlamaIndex,SIPA_MAG,espac_uso_del_suelo,2026-06-24 19:49:38.241000,WARNING,11.196178,76.174,1,4048,3824,0,"{""tabla_destino"": ""espac_uso_del_suelo"", ""confianza"": 0.9, ""columnas_double"": [""superficie_ha""], ""columnas_integer"": [""ano""]}",,A
20260624_193359_EA_R03,SIPA_TEMPERATURA_PRECIPITACION.xls,LlamaIndex,SIPA_MAG,sipa_temperatura_precipitacion,2026-06-24 19:49:24.437000,WARNING,24.716178,79.347,1,25668,21753,3855,"{""tabla_destino"": ""sipa_temperatura_precipitacion"", ""confianza"": 0.9, ""columnas_double"": [""precipitacion_mm"", ""temperatura_promedio_c""], ""columnas_integer"": [""ano"", ""mes""]}",,A
20260624_193359_EA_R03,ESPAC_Tabulados_excel_2025.xlsx,LlamaIndex,INEC_ESPAC,espac_banano_platano_provincia,2026-06-24 19:48:58.006000,WARNING,14.086178,82.395,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,A
